market_price,grid_demand,temp,humidity,wind_speed,cloud_coverage,irradiance,direct_radiation,dni,energy_output,price_lag_1h,price_lag_2h,price_lag_3h,price_lag_24h,price_lag_168h,demand_lag_1h,demand_lag_24h,price_rolling_6h,price_rolling_24h,demand_rolling_6h,price_diff_1h,price_diff_24h,hour,day_of_week,is_weekend,is_peak_hour
43.13,51733.04,9.8,89,13.1,100,3.0,0.0,0.0,124.9,39.67,40.14,34.45,44.52,15.68,51118.66,53141.42,36.50333333333334,31.105416666666667,48025.96166666667,3.460000000000001,-1.3900000000000006,8,4,0,0
53.52,52474.41,9.9,87,11.2,100,32.0,0.0,0.0,113.97,43.13,39.67,40.14,30.01,7.93,51733.04,52773.47,40.436666666666675,32.085,49397.60333333333,10.39,23.51,9,4,0,0
41.93,53262.17,9.8,86,14.2,100,67.0,1.0,2.8,128.65,53.52,43.13,39.67,27.56,5.2,52474.41,52368.98,42.14000000000001,32.68375,50785.58833333334,-11.590000000000003,14.370000000000001,10,4,0,0
39.61,53868.58,9.6,86,14.6,100,108.0,6.0,12.3,129.67,41.93,53.52,43.13,26.17,5.04,53262.17,51788.55,43.0,33.24375,51997.581666666665,-2.3200000000000003,13.439999999999998,11,4,0,0
33.55,54256.69,8.9,88,15.5,100,86.0,0.0,0.0,127.29,39.61,41.93,53.52,24.25,5.0,53868.58,51224.67,41.90166666666667,33.63125,52785.59166666667,-6.060000000000002,9.299999999999997,12,4,0,0
38.85,54638.6,8.6,92,14.5,100,112.0,1.0,1.6,128.67,33.55,39.61,41.93,23.53,4.05,54256.69,50806.21,41.765,34.26958333333334,53372.248333333344,5.300000000000004,15.32,13,4,0,0
38.23,54854.15,8.2,89,18.6,100,84.0,0.0,0.0,128.81,38.85,33.55,39.61,22.85,3.92,54638.6,50477.67,40.94833333333333,34.91041666666667,53892.43333333333,-0.6200000000000045,15.379999999999995,14,4,0,1
36.45,54850.24,7.5,92,19.9,100,63.0,0.0,0.0,126.23,38.23,38.85,33.55,24.32,3.57,54854.15,50509.04,38.10333333333333,35.41583333333333,54288.405,-1.779999999999994,12.130000000000003,15,4,0,1
37.94,55551.65,6.8,90,21.7,100,37.0,0.0,0.0,124.42,36.45,38.23,38.85,29.13,9.29,54850.24,51024.22,37.43833333333333,35.78291666666667,54669.98500000001,1.4899999999999949,8.809999999999999,16,4,0,1
31.49,56768.44,6.2,87,20.2,100,18.0,0.0,0.0,125.93,37.94,36.45,38.23,39.39,23.92,55551.65,51908.61,36.085,35.45375000000001,55153.295000000006,-6.449999999999999,-7.900000000000002,17,4,0,1
34.16,58001.54,5.2,88,19.4,100,4.0,0.0,0.0,124.14,31.49,37.94,36.45,35.52,29.87,56768.44,53349.35,36.18666666666666,35.397083333333335,55777.43666666667,2.669999999999998,-1.3600000000000065,18,4,0,1
41.29,57795.31,4.1,89,17.9,100,0.0,0.0,0.0,129.22,34.16,31.49,37.94,32.61,30.02,58001.54,53391.62,36.59333333333333,35.75875,56303.55499999999,7.130000000000003,8.68,19,4,0,1
43.4,57486.74,3.4,84,19.3,100,0.0,0.0,0.0,116.75,41.29,34.16,31.49,29.95,31.36,57795.31,53085.5,37.455,36.31916666666667,56742.32000000001,2.1099999999999994,13.45,20,4,0,1
46.72,56918.25,2.8,82,17.3,100,0.0,0.0,0.0,127.98,43.4,41.29,34.16,28.17,32.26,57486.74,51980.53,39.166666666666664,37.09208333333333,57086.98833333334,3.3200000000000003,18.549999999999997,21,4,0,0
47.24,55938.15,2.4,81,15.9,100,0.0,0.0,0.0,128.45,46.72,43.4,41.29,27.21,31.08,56918.25,49921.15,40.71666666666667,37.92666666666667,57151.405,0.5200000000000031,20.03,22,4,0,0
47.61,54713.9,2.0,84,15.7,100,0.0,0.0,0.0,118.49,47.24,46.72,43.4,25.21,27.47,55938.15,47808.92,43.403333333333336,38.86,56808.98166666667,0.36999999999999744,22.4,23,4,0,0
51.44,53628.84,1.0,87,14.5,100,0.0,0.0,0.0,123.68,47.61,47.24,46.72,34.24,21.77,54713.9,45964.12,46.28333333333333,39.57666666666667,56080.198333333334,3.8299999999999983,17.199999999999996,0,5,1,0
54.54,52937.23,0.9,89,13.3,100,0.0,0.0,0.0,123.59,51.44,47.61,47.24,33.02,20.27,53628.84,44762.63,48.49166666666667,40.473333333333336,55270.51833333334,3.1000000000000014,21.519999999999996,1,5,1,0
55.48,52553.55,0.8,86,12.4,100,0.0,0.0,0.0,120.49,54.54,51.44,47.61,34.37,19.2,52937.23,44182.51,50.504999999999995,41.352916666666665,54448.32,0.9399999999999977,21.11,2,5,1,0
57.96,52578.54,0.4,91,12.8,100,0.0,0.0,0.0,122.37,55.48,54.54,51.44,29.92,20.38,52553.55,44244.56,52.37833333333333,42.52125,53725.035,2.480000000000004,28.04,3,5,1,0
63.9,53017.08,0.2,91,16.1,100,0.0,0.0,0.0,121.38,57.96,55.48,54.54,31.71,21.66,52578.54,44934.26,55.155,43.862500000000004,53238.19,5.939999999999998,32.19,4,5,1,0
73.87,54507.89,-0.1,93,14.9,100,0.0,0.0,0.0,129.96,63.9,57.96,55.48,34.45,26.74,53017.08,46596.62,59.531666666666666,45.504999999999995,53203.855,9.970000000000006,39.42,5,5,1,0
84.2,56325.92,-0.8,93,16.4,100,0.0,0.0,0.0,127.51,73.87,63.9,57.96,40.14,25.42,54507.89,49528.63,64.99166666666666,47.340833333333336,53653.36833333334,10.329999999999998,44.06,6,5,1,0
95.43,58497.31,-2.7,91,17.3,100,0.0,0.0,0.0,128.52,84.2,73.87,63.9,39.67,26.9,56325.92,51118.66,71.80666666666666,49.66416666666667,54580.04833333333,11.230000000000004,55.760000000000005,7,5,1,0
128.66,60243.61,-2.8,90,14.1,100,2.0,0.0,0.0,126.97,95.43,84.2,73.87,43.13,21.11,58497.31,51733.04,84.00333333333334,53.22791666666666,55861.725,33.22999999999999,85.53,8,5,1,0
154.21,61498.34,-3.7,88,16.2,100,19.0,0.0,0.0,122.27,128.66,95.43,84.2,53.52,17.56,60243.61,52474.41,100.045,57.423333333333325,57348.35833333334,25.55000000000001,100.69,9,5,1,0
161.28,63136.08,-3.5,85,15.5,100,52.0,0.0,0.0,125.73,154.21,128.66,95.43,41.93,14.12,61498.34,53262.17,116.27500000000002,62.39625000000001,59034.85833333334,7.069999999999993,119.35,10,5,1,0
165.35,64283.72,-3.0,84,14.8,100,50.0,0.0,0.0,128.68,161.28,154.21,128.66,39.61,8.64,63136.08,53868.58,131.52166666666668,67.63541666666667,60664.16333333333,4.069999999999993,125.74,11,5,1,0
175.0,65186.18,-4.3,85,14.3,100,90.0,0.0,0.0,125.54,165.35,161.28,154.21,33.55,6.21,64283.72,54256.69,146.655,73.52916666666667,62140.87333333333,9.650000000000006,141.45,12,5,1,0
173.72,65581.8,-4.1,80,11.2,100,106.0,1.0,1.6,119.89,175.0,165.35,161.28,38.85,4.51,65186.18,54638.6,159.70333333333335,79.14875,63321.621666666666,-1.2800000000000011,134.87,13,5,1,0
179.37,65978.34,-3.9,76,11.7,100,104.0,1.0,1.7,124.54,173.72,175.0,165.35,38.23,3.5,65581.8,54854.15,168.155,85.02958333333333,64277.41,5.650000000000006,141.14000000000001,14,5,1,1
191.94,66614.75,-3.8,74,13.2,100,63.0,0.0,0.0,126.73,179.37,173.72,175.0,36.45,3.83,65978.34,54850.24,174.44333333333336,91.50833333333333,65130.145,12.569999999999993,155.49,15,5,1,1
222.86,67495.42,-3.2,71,12.6,100,75.0,0.0,0.0,130.59,191.94,179.37,173.72,37.94,14.13,66614.75,55551.65,184.70666666666668,99.21333333333332,65856.70166666668,30.920000000000016,184.92000000000002,16,5,1,1
274.24,68952.92,-3.4,74,14.2,100,20.0,0.0,0.0,127.04,222.86,191.94,179.37,31.49,29.93,67495.42,56768.44,202.85500000000002,109.32791666666668,66634.90166666667,51.379999999999995,242.75,17,5,1,1
344.59,70451.53,-5.4,86,12.6,100,4.0,0.0,0.0,123.82,274.24,222.86,191.94,34.16,40.44,68952.92,58001.54,231.12,122.26249999999999,67512.46,70.34999999999997,310.42999999999995,18,5,1,1
274.5,70496.04,-5.9,84,17.8,100,0.0,0.0,0.0,128.19,344.59,274.24,222.86,41.29,43.79,70451.53,57795.31,247.91666666666666,131.97958333333332,68331.49999999999,-70.08999999999997,233.21,19,5,1,1
296.82,70338.29,-6.2,87,15.3,100,0.0,0.0,0.0,121.46,274.5,344.59,274.24,43.4,47.32,70496.04,57486.74,267.4916666666667,142.53875,69058.15833333333,22.319999999999993,253.42,20,5,1,1
309.85,69880.08,-5.9,87,16.2,100,0.0,0.0,0.0,126.56,296.82,274.5,344.59,46.72,52.99,70338.29,56918.25,287.1433333333334,153.5025,69602.37999999999,13.03000000000003,263.13,21,5,1,0
414.68,68695.81,-6.0,84,16.7,100,0.0,0.0,0.0,126.49,309.85,296.82,274.5,47.24,53.77,69880.08,55938.15,319.1133333333333,168.8125,69802.44499999999,104.82999999999998,367.44,22,5,1,0
325.07,67650.84,-6.1,87,15.6,100,0.0,0.0,0.0,123.78,414.68,309.85,296.82,47.61,41.75,68695.81,54713.9,327.585,180.37333333333333,69585.43166666667,-89.61000000000001,277.46,23,5,1,0
428.82,67037.48,-7.4,86,21.0,100,0.0,0.0,0.0,125.69,325.07,414.68,309.85,51.44,51.58,67650.84,53628.84,341.6233333333333,196.09749999999997,69016.42333333332,103.75,377.38,0,6,1,0
437.31,66302.82,-7.7,85,15.0,100,0.0,0.0,0.0,120.95,428.82,325.07,414.68,54.54,45.91,67037.48,52937.23,368.7583333333334,212.04625,68317.55333333333,8.490000000000009,382.77,1,6,1,0
417.34,66164.82,-7.3,86,16.3,100,0.0,0.0,0.0,127.48,437.31,428.82,325.07,55.48,45.26,66302.82,52553.55,388.845,227.12375,67621.975,-19.970000000000027,361.85999999999996,2,6,1,0
454.38,66745.82,-7.2,87,14.3,100,0.0,0.0,0.0,124.15,417.34,437.31,428.82,57.96,43.93,66164.82,52578.54,412.93333333333334,243.64125,67099.59833333334,37.04000000000002,396.42,3,6,1,0
454.76,67599.14,-8.1,85,19.1,100,0.0,0.0,0.0,123.14,454.38,417.34,437.31,63.9,45.0,66745.82,53017.08,419.6133333333334,259.9270833333333,66916.82,0.37999999999999545,390.86,4,6,1,0
500.0,68654.45,-9.3,84,22.2,100,0.0,0.0,0.0,127.85,454.76,454.38,417.34,73.87,47.14,67599.14,54507.89,448.76833333333326,277.68249999999995,67084.08833333333,45.24000000000001,426.13,5,6,1,0
364.92,70084.12,-9.4,85,18.6,98,0.0,0.0,0.0,122.59,500.0,454.76,454.38,84.2,41.4,68654.45,56325.92,438.11833333333334,289.37916666666666,67591.86166666668,-135.07999999999998,280.72,6,6,1,0
401.68,71320.06,-9.9,82,17.0,100,0.0,0.0,0.0,120.48,364.92,500.0,454.76,95.43,39.46,70084.12,58497.31,432.18,302.13958333333335,68428.06833333334,36.75999999999999,306.25,7,6,1,0
441.82,71974.02,-9.8,80,17.4,100,4.0,0.0,0.0,120.24,401.68,364.92,500.0,128.66,25.67,71320.06,60243.61,436.26,315.18791666666664,69396.26833333333,40.139999999999986,313.15999999999997,8,6,1,0
493.41,72915.64,-9.6,78,19.0,98,87.0,12.0,62.4,130.88,441.82,401.68,364.92,154.21,18.41,71974.02,61498.34,442.76500000000004,329.32125,70424.57166666667,51.59000000000003,339.20000000000005,9,6,1,0
500.0,73487.19,-9.5,76,19.4,96,243.0,63.0,174.1,133.02,493.41,441.82,401.68,161.28,13.59,72915.64,63136.08,450.305,343.43458333333336,71405.91333333333,6.589999999999975,338.72,10,6,1,0
500.0,72719.28,-9.1,73,19.5,100,366.0,127.0,256.7,148.27,500.0,493.41,441.82,165.35,7.0,73487.19,64283.72,450.305,357.37833333333333,72083.38500000001,0.0,334.65,11,6,1,0
453.34,71732.96,-8.0,76,18.3,100,450.0,143.0,245.7,140.96,500.0,500.0,493.41,175.0,3.62,72719.28,65186.18,465.0416666666667,368.97583333333336,72358.19166666667,-46.660000000000025,278.34,12,6,1,0
467.4,70878.0,-7.8,73,16.7,100,279.0,8.0,12.9,143.75,453.34,500.0,500.0,173.72,2.47,71732.96,65581.8,475.99499999999995,381.2124999999999,72284.515,14.060000000000002,293.67999999999995,13,6,1,0
432.15,70402.82,-6.9,71,16.5,100,397.0,65.0,108.4,145.19,467.4,453.34,500.0,179.37,1.33,70878.0,65978.34,474.3833333333334,391.74500000000006,72022.64833333333,-35.25,252.77999999999997,14,6,1,1
329.72,70036.83,-6.7,71,17.0,100,290.0,44.0,83.2,138.92,432.15,467.4,453.34,191.94,1.0,70402.82,66614.75,447.10166666666663,397.48583333333335,71542.84666666666,-102.42999999999995,137.78000000000003,15,6,1,1
361.9,70469.28,-6.7,73,18.6,100,171.0,8.0,19.5,131.62,329.72,432.15,467.4,222.86,12.81,70036.83,67495.42,424.085,403.27916666666664,71039.86166666668,32.17999999999995,139.03999999999996,16,6,1,1
500.0,72299.65,-6.6,74,17.4,100,119.0,16.0,63.8,131.86,361.9,329.72,432.15,274.24,33.18,70469.28,68952.92,424.085,412.6858333333333,70969.92333333332,138.10000000000002,225.76,17,6,1,1
500.0,74034.31,-6.2,81,16.1,100,21.0,0.0,0.0,125.64,500.0,361.9,329.72,344.59,34.0,72299.65,70451.53,431.8616666666667,419.16124999999994,71353.48166666667,0.0,155.41000000000003,18,6,1,1
500.0,73913.67,-6.2,81,17.2,100,0.0,0.0,0.0,128.02,500.0,500.0,361.9,274.5,30.0,74034.31,70496.04,437.295,428.5570833333333,71859.42666666667,0.0,225.5,19,6,1,1
500.0,73616.17,-6.3,82,15.5,100,0.0,0.0,0.0,125.05,500.0,500.0,500.0,296.82,25.26,73913.67,70338.29,448.6033333333333,437.0229166666666,72394.985,0.0,203.18,20,6,1,1
500.0,72966.96,-6.2,83,12.2,100,0.0,0.0,0.0,125.16,500.0,500.0,500.0,309.85,22.88,73616.17,69880.08,476.98333333333335,444.94583333333327,72883.34,0.0,190.14999999999998,21,6,1,0
500.0,71406.72,-6.2,82,12.3,45,0.0,0.0,0.0,123.62,500.0,500.0,500.0,414.68,20.85,72966.96,68695.81,500.0,448.50083333333333,73039.58,0.0,85.32,22,6,1,0
500.0,70354.2,-6.6,81,12.0,2,0.0,0.0,0.0,124.54,500.0,500.0,500.0,325.07,20.52,71406.72,67650.84,500.0,455.78958333333327,72715.33833333333,0.0,174.93,23,6,1,0
500.0,69804.01,-6.9,81,11.9,25,0.0,0.0,0.0,124.08,500.0,500.0,500.0,428.82,23.89,70354.2,67037.48,500.0,458.75541666666663,72010.28833333333,0.0,71.18,0,0,0,0
500.0,69712.13,-7.3,82,11.3,5,0.0,0.0,0.0,108.83,500.0,500.0,500.0,437.31,23.81,69804.01,66302.82,500.0,461.3675,71310.03166666666,0.0,62.69,1,0,0,0
500.0,69765.05,-7.9,82,12.4,2,0.0,0.0,0.0,120.66,500.0,500.0,500.0,417.34,24.79,69712.13,66164.82,500.0,464.81166666666667,70668.17833333334,0.0,82.66000000000003,2,0,0,0
500.0,70055.01,-8.4,80,12.9,0,0.0,0.0,0.0,126.94,500.0,500.0,500.0,454.38,28.21,69765.05,66745.82,500.0,466.71250000000003,70182.85333333333,0.0,45.620000000000005,3,0,0,0
500.0,70696.19,-9.2,76,11.3,0,0.0,0.0,0.0,114.47,500.0,500.0,500.0,454.76,29.89,70055.01,67599.14,500.0,468.5975,70064.43166666666,0.0,45.24000000000001,4,0,0,0
500.0,72050.31,-9.8,75,10.4,0,0.0,0.0,0.0,100.07,500.0,500.0,500.0,500.0,35.73,70696.19,68654.45,500.0,468.5975,70347.11666666667,0.0,0.0,5,0,0,0
500.0,73909.37,-9.6,77,10.7,5,0.0,0.0,0.0,105.06,500.0,500.0,500.0,364.92,41.62,72050.31,70084.12,500.0,474.22583333333336,71031.34333333334,0.0,135.07999999999998,6,0,0,0
500.0,75110.56,-9.8,77,9.9,100,0.0,0.0,0.0,94.49,500.0,500.0,500.0,401.68,41.98,73909.37,71320.06,500.0,478.3225,71931.08166666667,0.0,98.32,7,0,0,0
500.0,75613.68,-8.9,75,9.2,100,11.0,2.0,23.1,82.65,500.0,500.0,500.0,441.82,26.15,75110.56,71974.02,500.0,480.74666666666667,72905.85333333332,0.0,58.18000000000001,8,0,0,0
459.14,74403.43,-8.1,71,9.4,99,96.0,4.0,20.6,88.92,500.0,500.0,500.0,493.41,18.8,75613.68,72915.64,493.19,479.31874999999997,73630.59,-40.860000000000014,-34.27000000000004,9,0,0,0
222.21,72500.72,-7.2,69,8.4,1,252.0,69.0,189.3,86.22,459.14,500.0,500.0,500.0,15.38,74403.43,73487.19,446.89166666666665,467.7441666666667,73931.345,-236.92999999999998,-277.78999999999996,10,0,0,0
167.02,69840.9,-5.8,65,8.2,0,537.0,437.0,878.0,94.36,222.21,459.14,500.0,500.0,11.93,72500.72,72719.28,391.395,453.87000000000006,73563.11,-55.19,-332.98,11,0,0,0
170.34,66942.86,-3.4,63,5.7,0,642.0,524.0,895.3,74.15,167.02,222.21,459.14,453.34,9.87,69840.9,71732.96,336.45166666666665,442.0783333333334,72402.02500000001,3.319999999999993,-283.0,12,0,0,0
147.46,63974.39,-2.7,59,1.5,0,690.0,569.0,915.8,34.9,170.34,167.02,222.21,467.4,7.68,66942.86,70878.0,277.695,428.7475,70545.99666666666,-22.879999999999995,-319.93999999999994,13,0,0,0
116.34,61644.49,-1.9,58,3.8,0,669.0,553.0,916.8,58.76,147.46,170.34,167.02,432.15,5.67,63974.39,70402.82,213.75166666666667,415.58874999999995,68217.79833333332,-31.120000000000005,-315.80999999999995,14,0,0,1
114.77,60156.21,-1.5,60,5.6,0,578.0,471.0,884.9,70.07,116.34,147.46,170.34,329.72,6.0,61644.49,70036.83,156.35666666666665,406.6325,65843.26166666667,-1.5700000000000074,-214.95000000000005,15,0,0,1
90.66,60257.05,-1.6,59,6.1,0,427.0,336.0,813.0,67.32,114.77,116.34,147.46,361.9,14.17,60156.21,70469.28,134.43166666666667,395.3308333333334,63802.649999999994,-24.11,-271.24,16,0,0,1
268.39,62017.91,-2.8,65,3.8,0,235.0,168.0,660.3,36.92,90.66,114.77,116.34,500.0,24.43,60257.05,72299.65,151.32666666666665,385.68041666666664,62498.818333333336,177.73,-231.61,17,0,0,1
349.82,65445.76,-3.5,69,3.2,0,49.0,29.0,244.0,24.62,268.39,90.66,114.77,500.0,31.17,62017.91,74034.31,181.24,379.42291666666665,62249.30166666667,81.43,-150.18,18,0,0,1
326.74,67087.43,-4.6,67,2.7,0,0.0,0.0,0.0,16.35,349.82,268.39,90.66,500.0,31.15,65445.76,73913.67,211.12,372.20374999999996,62768.14166666666,-23.079999999999984,-173.26,19,0,0,1
392.0,67749.16,-4.9,68,3.9,0,0.0,0.0,0.0,17.58,326.74,349.82,268.39,500.0,32.8,67087.43,73616.17,257.06333333333333,367.70374999999996,63785.58666666667,65.25999999999999,-108.0,20,0,0,1
450.0,67697.5,-5.1,69,5.8,0,0.0,0.0,0.0,38.07,392.0,326.74,349.82,500.0,34.67,67749.16,72966.96,312.935,365.62041666666664,65042.46833333333,58.0,-50.0,21,0,0,0
492.88,66566.69,-4.5,67,6.4,0,0.0,0.0,0.0,46.7,450.0,392.0,326.74,500.0,37.0,67697.5,71406.72,379.97166666666664,365.32375,66094.075,42.879999999999995,-7.1200000000000045,22,0,0,0
295.48,65906.25,-4.0,65,8.4,0,0.0,0.0,0.0,73.11,492.88,450.0,392.0,500.0,36.55,66566.69,70354.2,384.4866666666667,356.8020833333333,66742.13166666667,-197.39999999999998,-204.51999999999998,23,0,0,0
154.17,65659.64,-4.2,68,12.2,0,0.0,0.0,0.0,126.26,295.48,492.88,450.0,500.0,37.7,65906.25,69804.01,351.87833333333333,342.3925,66777.77833333334,-141.31000000000003,-345.83000000000004,0,1,0,0
156.14,65820.16,-4.5,70,12.7,0,0.0,0.0,0.0,122.53,154.17,295.48,492.88,500.0,40.0,65659.64,69712.13,323.445,328.065,66566.56666666667,1.9699999999999989,-343.86,1,1,0,0
165.76,66058.54,-4.6,73,12.9,0,0.0,0.0,0.0,125.27,156.14,154.17,295.48,500.0,43.03,65820.16,69765.05,285.7383333333333,314.1383333333334,66284.79666666668,9.620000000000005,-334.24,2,1,0,0
174.28,66640.41,-4.4,75,12.6,0,0.0,0.0,0.0,122.44,165.76,156.14,154.17,500.0,46.59,66058.54,70055.01,239.785,300.56666666666666,66108.615,8.52000000000001,-325.72,3,1,0,0
187.83,67917.51,-4.6,76,10.0,33,0.0,0.0,0.0,93.03,174.28,165.76,156.14,500.0,53.15,66640.41,70696.19,188.94333333333336,287.55958333333336,66333.75166666666,13.550000000000011,-312.16999999999996,4,1,0,0
271.84,69966.84,-4.8,76,10.2,73,0.0,0.0,0.0,93.51,187.83,174.28,165.76,500.0,65.53,67917.51,72050.31,185.00333333333333,278.0529166666667,67010.51666666666,84.00999999999996,-228.16000000000003,5,1,0,0
214.15,72584.44,-5.0,80,8.9,100,0.0,0.0,0.0,76.88,271.84,187.83,174.28,500.0,79.98,69966.84,73909.37,195.0,266.1425,68164.65,-57.68999999999997,-285.85,6,1,0,0
253.89,74317.7,-5.4,81,7.5,100,0.0,0.0,0.0,57.56,214.15,271.84,187.83,500.0,80.6,72584.44,75110.56,211.29166666666666,255.88791666666668,69580.90666666666,39.73999999999998,-246.11,7,1,0,0
160.58,73180.59,-5.3,81,8.4,100,15.0,5.0,57.1,70.86,253.89,214.15,271.84,500.0,46.03,74317.7,75613.68,210.4283333333333,241.74541666666667,70767.915,-93.30999999999997,-339.41999999999996,8,1,0,0
106.71,69972.44,-3.7,78,7.2,100,160.0,90.0,457.3,69.12,160.58,253.89,214.15,459.14,27.01,73180.59,74403.43,199.16666666666666,227.06083333333333,71323.25333333334,-53.87000000000002,-352.43,9,1,0,0
86.06,66562.02,-1.6,72,8.0,100,367.0,279.0,760.1,83.38,106.71,160.58,253.89,222.21,22.95,69972.44,72500.72,182.205,221.38791666666665,71097.33833333333,-20.64999999999999,-136.15,10,1,0,0
81.57,63405.58,0.2,68,7.9,100,484.0,278.0,555.3,98.71,86.06,106.71,160.58,167.02,21.84,66562.02,69840.9,150.49333333333334,217.82750000000001,70003.795,-4.490000000000009,-85.45000000000002,11,1,0,0
54.64,60943.69,3.0,66,8.8,100,481.0,146.0,248.1,103.85,81.57,86.06,106.71,170.34,18.95,63405.58,66942.86,123.90833333333335,213.00666666666666,68063.67,-26.929999999999993,-115.7,12,1,0,0
47.71,58687.89,3.0,65,8.0,100,447.0,95.0,152.0,90.79,54.64,81.57,86.06,147.46,17.11,60943.69,63974.39,89.545,208.85041666666666,65458.70166666667,-6.93,-99.75,13,1,0,0
43.99,57031.39,3.4,67,6.7,100,419.0,68.0,112.1,70.4,47.71,54.64,81.57,116.34,16.11,58687.89,61644.49,70.11333333333333,205.83583333333334,62767.168333333335,-3.719999999999999,-72.35,14,1,0,1
39.91,56256.14,3.7,67,7.3,100,335.0,48.0,89.6,78.02,43.99,47.71,54.64,114.77,16.51,57031.39,60156.21,58.98,202.71666666666667,60481.11833333334,-4.080000000000005,-74.86,15,1,0,1
71.8,56272.9,3.5,70,8.3,68,265.0,51.0,122.3,83.26,39.91,43.99,47.71,90.66,19.53,56256.14,60257.05,56.60333333333333,201.93083333333334,58766.26500000001,31.89,-18.86,16,1,0,1
126.66,57678.12,2.9,73,9.3,100,204.0,107.0,414.8,95.65,71.8,39.91,43.99,268.39,26.92,56272.9,62017.91,64.11833333333334,196.0254166666667,57811.68833333333,54.86,-141.73,17,1,0,1
143.85,59942.59,2.0,79,9.8,100,35.0,6.0,49.7,101.47,126.66,71.8,39.91,349.82,26.32,57678.12,65445.76,78.98666666666666,187.4433333333333,57644.83833333334,17.189999999999998,-205.97,18,1,0,1
139.13,60896.06,1.0,82,6.5,100,0.0,0.0,0.0,49.43,143.85,126.66,71.8,326.74,25.0,59942.59,67087.43,94.22333333333331,179.62625,58012.86666666666,-4.719999999999999,-187.61,19,1,0,1
139.03,61346.48,0.6,84,7.9,99,0.0,0.0,0.0,70.06,139.13,143.85,126.66,392.0,22.14,60896.06,67749.16,110.06333333333333,169.08583333333334,58732.04833333333,-0.09999999999999432,-252.97,20,1,0,1
138.01,61018.5,0.0,84,8.3,1,0.0,0.0,0.0,69.63,139.03,139.13,143.85,450.0,21.71,61346.48,67697.5,126.41333333333334,156.08624999999998,59525.775,-1.0200000000000102,-311.99,21,1,0,0
151.72,59897.17,-1.9,84,4.8,41,0.0,0.0,0.0,31.44,138.01,139.03,139.13,492.88,20.03,61018.5,66566.69,139.73333333333335,141.87125,60129.82,13.710000000000008,-341.15999999999997,22,1,0,0
141.81,58952.62,-2.3,85,5.3,50,0.0,0.0,0.0,41.92,151.72,138.01,139.03,295.48,18.66,59897.17,65906.25,142.25833333333333,135.46833333333333,60342.236666666664,-9.909999999999997,-153.67000000000002,23,1,0,0
93.91,58381.28,-1.8,89,4.3,48,0.0,0.0,0.0,24.87,141.81,151.72,138.01,154.17,16.94,58952.62,65659.64,133.935,132.9575,60082.01833333333,-47.900000000000006,-60.25999999999999,0,2,0,0
100.83,58365.94,-2.5,89,3.5,79,0.0,0.0,0.0,25.08,93.91,141.81,151.72,156.14,17.05,58381.28,65820.16,127.55166666666668,130.65291666666664,59660.33166666667,6.920000000000002,-55.30999999999999,1,2,0,0
93.41,58635.75,-2.0,89,1.3,25,0.0,0.0,0.0,6.57,100.83,93.91,141.81,165.76,16.72,58365.94,66058.54,119.94833333333332,127.63833333333334,59208.543333333335,-7.420000000000002,-72.35,2,2,0,0
100.82,59718.39,-2.9,91,0.9,0,0.0,0.0,0.0,0.87,93.41,100.83,93.91,174.28,17.14,58635.75,66640.41,113.75,124.57749999999999,58991.85833333334,7.409999999999997,-73.46000000000001,3,2,0,0
125.89,61333.21,-3.6,95,2.0,0,0.0,0.0,0.0,10.38,100.82,93.41,100.83,187.83,18.5,59718.39,67917.51,109.445,121.99666666666667,59231.198333333334,25.070000000000007,-61.94000000000001,4,2,0,0
175.0,63709.13,-3.8,95,3.1,0,0.0,0.0,0.0,19.29,125.89,100.82,93.41,271.84,22.16,61333.21,69966.84,114.97666666666667,117.96166666666666,60023.950000000004,49.11,-96.83999999999997,5,2,0,0
138.15,66448.83,-3.3,93,2.5,3,0.0,0.0,0.0,13.72,175.0,125.89,100.82,214.15,27.62,63709.13,72584.44,122.35000000000001,114.795,61368.541666666664,-36.849999999999994,-76.0,6,2,0,0
147.11,67937.61,-4.1,95,4.7,30,0.0,0.0,0.0,25.86,138.15,175.0,125.89,253.89,31.26,66448.83,74317.7,130.06333333333333,110.34583333333332,62963.82,8.960000000000008,-106.77999999999997,7,2,0,0
92.98,66926.79,-2.9,97,4.5,100,14.0,6.0,67.7,27.16,147.11,138.15,175.0,160.58,28.9,67937.61,73180.59,129.99166666666667,107.52916666666665,64345.659999999996,-54.13000000000001,-67.60000000000001,8,2,0,0
74.71,64571.85,-2.0,99,5.3,100,127.0,50.0,251.0,42.21,92.98,147.11,138.15,106.71,22.6,66926.79,69972.44,125.63999999999999,106.19583333333333,65154.57,-18.27000000000001,-32.0,9,2,0,0
48.94,60996.62,-0.6,94,6.6,100,281.0,119.0,321.8,64.69,74.71,92.98,147.11,86.06,21.96,64571.85,66562.02,112.815,104.64916666666666,65098.47166666667,-25.769999999999996,-37.120000000000005,10,2,0,0
40.04,57719.99,2.2,78,5.0,46,475.0,304.0,603.5,59.15,48.94,74.71,92.98,81.57,21.24,60996.62,63405.58,90.32166666666666,102.91875,64100.28166666667,-8.899999999999999,-41.529999999999994,11,2,0,0
30.83,55094.02,4.1,77,2.8,6,619.0,484.0,817.7,45.54,40.04,48.94,74.71,54.64,21.18,57719.99,60943.69,72.435,101.92666666666666,62207.81333333333,-9.21,-23.810000000000002,12,2,0,0
